model,term,op,estimate,std.error,statistic,p.value,std.lv,std.all,std.nox,block,group,label,parameter,conf.low,conf.high,method,alternative
cfa33,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,1.0637752901586228,0.15006309150547198,7.088853624742449,1.3522516439934407e-12,1.0637752901586228,0.5253995550639756,0.5253995550639756,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,1.0047128104029304,0.14022074948726929,7.165222080731702,7.767120280277595e-13,1.0047128104029304,0.5839757431526132,0.5839757431526132,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,0.5993045300720554,0.12158259088594224,4.929196899861005,8.256832657593804e-7,0.5993045300720554,0.3310658352765519,0.3310658352765519,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,0.765717359300591,0.17404873733332135,4.399442196665656,1.0852947976314198e-5,0.765717359300591,0.4769091405551634,0.4769091405551634,1,1,NA,NA,NA,NA,NA,NA
cfa33,Upward ~~ Upward,~~,1.344464686247321,0.16077056687590582,8.362629505965945,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA
cfa33,Downward ~~ Downward,~~,0.9609224468409672,0.16528191279281135,5.813839098326074,6.105610461659694e-9,1.0000000000000002,1.0000000000000002,1.0000000000000002,1,1,NA,NA,NA,NA,NA,NA
cfa33,Upward ~~ Downward,~~,-0.7077599640128509,0.11603500916359454,-6.099538140381407,1.063753751751051e-9,-0.6226831635425766,-0.6226831635425766,-0.6226831635425766,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_4u_I1 ~1 ,~1,3.8518518518518516,0.08658290169919017,44.4874423963534,0,3.8518518518518516,2.8538656389992463,2.8538656389992463,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_8u_I2 ~1 ,~1,3.6502057613168724,0.08799923344504122,41.479972249946485,0,3.6502057613168724,2.6609390270011435,2.6609390270011435,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_9u_I3 ~1 ,~1,4.05761316872428,0.08682965843221133,46.73072820955635,0,4.05761316872428,2.9977780531872233,2.9977780531872233,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_10u_I4 ~1 ,~1,3.9794238683127574,0.08581969995593187,46.36958495958595,0,3.9794238683127574,2.97460725883607,2.97460725883607,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_11d_I5 ~1 ,~1,3.7777777777777777,0.09128013583578873,41.38663624004602,0,3.7777777777777777,2.654949769778826,2.654949769778826,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_13d_I6 ~1 ,~1,3.271604938271605,0.08414345578749405,38.88127612127207,0,3.271604938271605,2.494234541197661,2.494234541197661,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_14d_I7 ~1 ,~1,3.4403292181069958,0.08631041225936281,39.85995580427545,0,3.4403292181069958,2.557015769338294,2.557015769338294,1,1,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_18d_I8 ~1 ,~1,3.2386831275720165,0.08128550010797787,39.843306903073994,0,3.2386831275720165,2.5559481262990857,2.5559481262990857,1,1,NA,NA,NA,NA,NA,NA
cfa33,Upward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA
cfa33,Downward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA
cfa33,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,1.2141504059255896,0.8667335848488519,0.8667335848488519,2,2,NA,NA,NA,NA,NA,NA
cfa33,Upward =~ BSMBS_8u_I2,=~,0.8496930871113093,0.0765361545791241,11.10185234395184,0,1.0316552066283635,0.7712240602024342,0.7712240602024342,2,2,NA,NA,NA,NA,NA,NA
cfa33,Upward =~ BSMBS_9u_I3,=~,0.6946317396314248,0.09251293085471235,7.508482686839903,5.972999872483342e-14,0.8433874086422929,0.6446275605976096,0.6446275605976096,2,2,NA,NA,NA,NA,NA,NA
cfa33,Upward =~ BSMBS_10u_I4,=~,0.7690974403497501,0.12580072939867182,6.1136167017952925,9.739808959352558e-10,0.9337999693969811,0.6351776099809513,0.6351776099809513,2,2,NA,NA,NA,NA,NA,NA
cfa33,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,1.1916011950064733,0.7306754658885329,0.7306754658885329,2,2,NA,NA,NA,NA,NA,NA
cfa33,Downward =~ BSMBS_13d_I6,=~,0.9768890122437114,0.12759651534499256,7.6560790833701144,1.9095836023552692e-14,1.1640621143782999,0.8184435950528863,0.8184435950528863,2,2,NA,NA,NA,NA,NA,NA
cfa33,Downward =~ BSMBS_14d_I7,=~,0.9531402620937062,0.09637757300011014,9.889647896535191,0,1.1357630753196435,0.8108666946003323,0.8108666946003323,2,2,NA,NA,NA,NA,NA,NA
cfa33,Downward =~ BSMBS_18d_I8,=~,0.8041320466595614,0.09840779328978262,8.171426467125668,2.220446049250313e-16,0.9582047077425345,0.7324037026030302,0.7324037026030302,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_4u_I1 ~~ BSMBS_4u_I1,~~,0.48817640483341224,0.14223996824993365,3.4320621049044697,5.990103678170655e-4,0.48817640483341224,0.24877289289505813,0.24877289289505813,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_8u_I2 ~~ BSMBS_8u_I2,~~,0.7250899068172492,0.12854648786107273,5.640682362328668,1.6937756974755303e-8,0.7250899068172492,0.40521344896487205,0.40521344896487205,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_9u_I3 ~~ BSMBS_9u_I3,~~,1.0004325054308558,0.15077348676175134,6.635334414012162,3.2376767933328665e-11,1.0004325054308558,0.5844553081179753,0.5844553081179753,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_10u_I4 ~~ BSMBS_10u_I4,~~,1.2893290416833796,0.294327106884599,4.380599039384113,1.1835348252109412e-5,1.2893290416833796,0.5965494037788864,0.5965494037788864,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,1.239665069952074,0.2342196878929514,5.292744948574327,1.2049391551194333e-7,1.239665069952074,0.4661133635485755,0.4661133635485755,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,0.6678611949233231,0.2674888967714104,2.4967809990784824,0.01253263297603957,0.6678611949233231,0.3301500817169072,0.3301500817169072,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,0.6719408727636428,0.1511683706254811,4.444983232824365,8.789872247616515e-6,0.6719408727636428,0.34249520358793134,0.34249520358793134,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,0.7934959992822117,0.11819076104148757,6.713688889808207,1.8976376026103026e-11,0.7934959992822117,0.4635848164133721,0.4635848164133721,2,2,NA,NA,NA,NA,NA,NA
cfa33,Upward ~~ Upward,~~,1.474161208209274,0.21933454712252765,6.721062539161959,1.804045801634402e-11,1,1,1,2,2,NA,NA,NA,NA,NA,NA
cfa33,Downward ~~ Downward,~~,1.419913407940855,0.25465055337310866,5.575929009902554,2.4621232386223824e-8,0.9999999999999998,0.9999999999999998,0.9999999999999998,2,2,NA,NA,NA,NA,NA,NA
cfa33,Upward ~~ Downward,~~,-0.6191000913933241,0.18326986750982405,-3.378079003413574,7.29941064352424e-4,-0.42791493918779905,-0.42791493918779905,-0.42791493918779905,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_4u_I1 ~1 ,~1,3.843137254901961,0.1132503208940061,33.93489064369938,0,3.843137254901961,2.7434625181120227,2.7434625181120227,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_8u_I2 ~1 ,~1,3.4444444444444446,0.10814530408138871,31.850152659908392,0,3.4444444444444446,2.57492853476491,2.57492853476491,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_9u_I3 ~1 ,~1,4.084967320261438,0.1057724404835693,38.62033722192499,0,4.084967320261438,3.12226918708712,3.12226918708712,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_10u_I4 ~1 ,~1,3.954248366013072,0.11885360578044679,33.26990662208084,0,3.954248366013072,2.689708833485195,2.689708833485195,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_11d_I5 ~1 ,~1,3.8366013071895426,0.131844019939562,29.09954739659987,0,3.8366013071895426,2.352557600065217,2.352557600065217,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_13d_I6 ~1 ,~1,3.189542483660131,0.11498499974449207,27.738770193917524,0,3.189542483660131,2.2425440916397315,2.2425440916397315,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_14d_I7 ~1 ,~1,3.477124183006536,0.11323799325482664,30.70633877431705,0,3.477124183006536,2.482458053318813,2.482458053318813,2,2,NA,NA,NA,NA,NA,NA
cfa33,BSMBS_18d_I8 ~1 ,~1,3.1176470588235294,0.10576980075121613,29.475776986255532,0,3.1176470588235294,2.3829733154528956,2.3829733154528956,2,2,NA,NA,NA,NA,NA,NA
cfa33,Upward ~1 ,~1,0,0,NA,NA,0,0,0,2,2,NA,NA,NA,NA,NA,NA
cfa33,Downward ~1 ,~1,0,0,NA,NA,0,0,0,2,2,NA,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,1.1644084172631823,0.8607629610204769,0.8607629610204769,1,1,,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_8u_I2,=~,0.8676858097562067,0.053089690076371716,16.34377236913617,0,1.0103406604199474,0.7388899934883255,0.7388899934883255,1,1,.p2.,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_9u_I3,=~,0.6614515521467111,0.06409534446821963,10.319806495067336,0,0.7701997549314272,0.5615148826877685,0.5615148826877685,1,1,.p3.,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_10u_I4,=~,0.8198572390357024,0.0638175233135891,12.846898413889475,0,0.9546486700873248,0.7206989610521832,0.7206989610521832,1,1,.p4.,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,1.0085696976021659,0.7037913877624103,0.7037913877624103,1,1,,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_13d_I6,=~,0.9259479318101413,0.08344278468828743,11.096800463564987,0,0.9338830255811051,0.6889632020929096,0.6889632020929096,1,1,.p6.,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_14d_I7,=~,1.0417888946980853,0.07656404759066077,13.606763585277877,0,1.0507167104909425,0.7937792614829328,0.7937792614829328,1,1,.p7.,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_18d_I8,=~,0.8755611455725708,0.0864307816269427,10.130200480561612,0,0.8830644398223336,0.7071841013554117,0.7071841013554117,1,1,.p8.,NA,NA,NA,NA,NA
cfa44,BSMBS_4u_I1 ~~ BSMBS_4u_I1,~~,0.47412118632192474,0.09568991466883275,4.9547665285603095,7.241718937844865e-7,0.47412118632192474,0.25908712493526076,0.25908712493526076,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_8u_I2 ~~ BSMBS_8u_I2,~~,0.8489296772604471,0.12477099768601918,6.803902293037217,1.018229944804716e-11,0.8489296772604471,0.4540415775228222,0.4540415775228222,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_9u_I3 ~~ BSMBS_9u_I3,~~,1.2882056347417796,0.14597404684947324,8.824894990204406,0,1.2882056347417796,0.6847010365201415,0.6847010365201415,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_10u_I4 ~~ BSMBS_10u_I4,~~,0.8432508729799566,0.1168977454852303,7.21357686993629,5.451195050909519e-13,0.8432508729799566,0.4805930075383034,0.4805930075383034,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_11d_I5 ~~ BSMBS_11d_I5,~~,1.0364253699529393,0.14312221605287426,7.2415408210983,4.4364512064021255e-13,1.0364253699529393,0.5046776825114605,0.5046776825114605,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_13d_I6 ~~ BSMBS_13d_I6,~~,0.9652167945373678,0.13561552334131174,7.11730317264749,1.1006751066133802e-12,0.9652167945373678,0.5253297061618847,0.5253297061618847,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_14d_I7 ~~ BSMBS_14d_I7,~~,0.6481464081723801,0.11791220518673604,5.496855962840479,3.866222342274739e-8,0.6481464081723801,0.36991448403960997,0.36991448403960997,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_18d_I8 ~~ BSMBS_18d_I8,~~,0.7794617837031637,0.1612694802261533,4.8332876289431805,1.3429653333840719e-6,0.7794617837031637,0.499890646790139,0.499890646790139,1,1,,NA,NA,NA,NA,NA
cfa44,Upward ~~ Upward,~~,1.3558469621933495,0.1493202757448032,9.080126295176207,0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1,1,,NA,NA,NA,NA,NA
cfa44,Downward ~~ Downward,~~,1.017212834921324,0.1431837674917546,7.1042468901364915,1.2096990076315706e-12,0.9999999999999998,0.9999999999999998,0.9999999999999998,1,1,,NA,NA,NA,NA,NA
cfa44,Upward ~~ Downward,~~,-0.7285615968179726,0.11250675856312962,-6.4757140470735655,9.43645162010398e-11,-0.6203760504199433,-0.6203760504199433,-0.6203760504199433,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_4u_I1 ~1 ,~1,3.8518518518518516,0.0865829016991398,44.48744239637928,0,3.8518518518518516,2.8473956012831048,2.8473956012831048,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_8u_I2 ~1 ,~1,3.6502057613168724,0.08799923344501978,41.47997224995659,0,3.6502057613168724,2.6694961579487697,2.6694961579487697,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_9u_I3 ~1 ,~1,4.05761316872428,0.08682965843223717,46.73072820954244,0,4.05761316872428,2.9582068389925817,2.9582068389925817,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_10u_I4 ~1 ,~1,3.9794238683127574,0.08581969995591121,46.36958495959711,0,3.9794238683127574,3.0042116407252966,3.0042116407252966,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_11d_I5 ~1 ,~1,3.7777777777777777,0.09128013583578284,41.386636240048695,0,3.7777777777777777,2.6361762317481183,2.6361762317481183,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_13d_I6 ~1 ,~1,3.271604938271605,0.08414345578749215,38.881276121272954,0,3.271604938271605,2.4135950140565283,2.4135950140565283,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_14d_I7 ~1 ,~1,3.4403292181069958,0.0863104122593245,39.85995580429314,0,3.4403292181069958,2.5990468779459537,2.5990468779459537,1,1,,NA,NA,NA,NA,NA
cfa44,BSMBS_18d_I8 ~1 ,~1,3.2386831275720165,0.0812855001079716,39.843306903077064,0,3.2386831275720165,2.593633164084551,2.593633164084551,1,1,,NA,NA,NA,NA,NA
cfa44,Upward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,,NA,NA,NA,NA,NA
cfa44,Downward ~1 ,~1,0,0,NA,NA,0,0,0,1,1,,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_4u_I1,=~,1,0,NA,NA,1.2030957497789803,0.8619084884649432,0.8619084884649432,2,2,,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_8u_I2,=~,0.8676858097562068,0.05308969007637176,16.343772369136158,0,1.0439091098612252,0.7768935286150364,0.7768935286150364,2,2,.p2.,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_9u_I3,=~,0.6614515521467113,0.06409534446821964,10.319806495067334,0,0.7957895510724179,0.6195425265444061,0.6195425265444061,2,2,.p3.,NA,NA,NA,NA,NA
cfa44,Upward =~ BSMBS_10u_I4,=~,0.8198572390357025,0.06381752331358907,12.846898413889482,0,0.9863667597093831,0.6582503894039098,0.6582503894039098,2,2,.p4.,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_11d_I5,=~,1,0,NA,NA,1.1506020422127883,0.7131830125463594,0.7131830125463594,2,2,,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_13d_I6,=~,0.9259479318101415,0.08344278468828738,11.096800463564994,0,1.0653975813234564,0.7770863398160731,0.7770863398160731,2,2,.p6.,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_14d_I7,=~,1.0417888946980856,0.07656404759066075,13.606763585277882,0,1.1986844297942207,0.8374006628941376,0.8374006628941376,2,2,.p7.,NA,NA,NA,NA,NA
cfa44,Downward =~ BSMBS_18d_I8,=~,0.8755611455725709,0.08643078162694273,10.13020048056161,0,1.0074224421779685,0.7541942562850911,0.7541942562850911,2,2,.p8.,NA,NA,NA,NA,NA
