model,term,estimate,std.error,statistic,p.value,op,std.lv,std.all,std.nox,parameter,conf.low,conf.high,method,alternative
lm6,ccias.poor,0.05144539942230151,0.04710330768889938,1.0921823104670292,0.27511427917195747,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm6,ccias.fatal,0.038703892715233994,0.05146741404453483,0.7520077204917165,0.452289473234761,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm6,countryuk,0.017930377991748042,0.115955067603288,0.15463212054769748,0.8771542050656854,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm6,countryza,-0.15892093602417148,0.11728357874758405,-1.3550143824157919,0.17583327679137725,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm6,Gender_fac,-0.06943219268210292,0.09295122918236265,-0.7469744434028159,0.4553201630816095,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm6,Age,-0.011305631040681942,0.004259922402772801,-2.6539523427288394,0.00812914823260392,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm7,(Intercept),4.491083984939445,0.1863433456599891,24.10112348811258,7.086258623572945e-95,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm7,ccias.rich,0.03307391742451294,0.03529541502540789,0.9370598815938055,0.34903765806951437,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm7,ccias.poor,-0.05509818308404037,0.02706157866662066,-2.0360298917816535,0.042107874320644,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm7,ccias.fatal,0.04894026275762759,0.029498240050488223,1.6590909380987828,0.09752699931589964,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm7,countryuk,-0.048954041135704784,0.06659411528209055,-0.7351106164311519,0.46250822004954384,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm7,countryza,-0.012185038844662443,0.06725777060319506,-0.18116923495057977,0.8562850298642353,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,(Intercept),4.364595918478856,0.220925576709762,19.755955754334344,6.904110763255223e-70,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,ccias.rich,0.03467406825685056,0.035350238111567935,0.9808722687359747,0.3269815842795064,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,ccias.poor,-0.055757479832487994,0.027083278884268154,-2.058741855842123,0.03987424590336688,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,ccias.fatal,0.0502084407116972,0.029592535989754535,1.6966589388986555,0.09018863195064766,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,countryuk,-0.04702061604926612,0.06667139927169297,-0.7052591750422421,0.48087454736070667,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,countryza,-0.008877142327058865,0.0674352615053065,-0.13163947360625747,0.8953058329815824,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,Gender_fac,0.02327297444186356,0.05344474063707254,0.4354586469022923,0.6633586239632725,NA,NA,NA,NA,NA,NA,NA,NA,NA
lm8,Age,0.002578785889391745,0.002449353816543691,1.0528433548366225,0.29276211193457186,NA,NA,NA,NA,NA,NA,NA,NA,NA
cfa1,rich =~ ccias.rich,0.7925727519448428,0.0345578142111467,22.93468988235942,0,=~,0.7925727519448428,1,1,NA,NA,NA,NA,NA
cfa1,poor =~ ccias.poor,0.9601494509785354,0.04186450551123649,22.934689882359415,0,=~,0.9601494509785354,1,1,NA,NA,NA,NA,NA
cfa1,fatal =~ ccias.fatal,0.9096436702272954,0.03966234882151002,22.934689882359407,0,=~,0.9096436702272954,1,1,NA,NA,NA,NA,NA
cfa1,ccias.rich ~~ ccias.rich,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa1,ccias.poor ~~ ccias.poor,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa1,ccias.fatal ~~ ccias.fatal,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa1,rich ~~ rich,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa1,poor ~~ poor,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa1,fatal ~~ fatal,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa1,rich ~~ poor,-0.09483860100030357,0.061108025585958764,-1.5519827402522939,0.12066635348302501,~~,-0.09483860100030357,-0.09483860100030357,-0.09483860100030357,NA,NA,NA,NA,NA
cfa1,rich ~~ fatal,0.08857382541674129,0.061178878285265234,1.447784397153193,0.14767735774884305,~~,0.08857382541674129,0.08857382541674129,0.08857382541674129,NA,NA,NA,NA,NA
cfa1,poor ~~ fatal,-0.13464261939012712,0.06054478207785677,-2.223851746910001,0.026158420484830858,~~,-0.13464261939012712,-0.13464261939012712,-0.13464261939012712,NA,NA,NA,NA,NA
cfa2,rich =~ ccias.rich,0.724035171941557,0.0343611886327182,21.071307505705484,0,=~,0.724035171941557,1,1,NA,NA,NA,NA,NA
cfa2,poor =~ ccias.poor,1.0396821853266025,0.04934113296220887,21.07130750570545,0,=~,1.0396821853266025,1,1,NA,NA,NA,NA,NA
cfa2,fatal =~ ccias.fatal,0.9202097453978285,0.04367122188068604,21.071307505705466,0,=~,0.9202097453978285,1,1,NA,NA,NA,NA,NA
cfa2,ccias.rich ~~ ccias.rich,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa2,ccias.poor ~~ ccias.poor,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa2,ccias.fatal ~~ ccias.fatal,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa2,rich ~~ rich,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa2,poor ~~ poor,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa2,fatal ~~ fatal,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa2,rich ~~ poor,0.055796135810666295,0.06690666062959524,0.8339399289341551,0.4043148353699628,~~,0.055796135810666295,0.055796135810666295,0.055796135810666295,NA,NA,NA,NA,NA
cfa2,rich ~~ fatal,-0.030149684257855143,0.06705459720370655,-0.4496288922035098,0.6529780516476296,~~,-0.030149684257855143,-0.030149684257855143,-0.030149684257855143,NA,NA,NA,NA,NA
cfa2,poor ~~ fatal,-0.0734868876802876,0.06675315959600288,-1.1008750465901234,0.27095104376511925,~~,-0.0734868876802876,-0.0734868876802876,-0.0734868876802876,NA,NA,NA,NA,NA
cfa3,rich =~ ccias.rich,0.7644628352978972,0.03411964613085869,22.405356502408072,0,=~,0.7644628352978972,1,1,NA,NA,NA,NA,NA
cfa3,poor =~ ccias.poor,0.9947242656071473,0.04439671671817569,22.405356502408083,0,=~,0.9947242656071473,1,1,NA,NA,NA,NA,NA
cfa3,fatal =~ ccias.fatal,0.9101820152662744,0.04062341142255203,22.40535650240807,0,=~,0.9101820152662744,1,1,NA,NA,NA,NA,NA
cfa3,ccias.rich ~~ ccias.rich,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa3,ccias.poor ~~ ccias.poor,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa3,ccias.fatal ~~ ccias.fatal,0,0,NA,NA,~~,0,0,0,NA,NA,NA,NA,NA
cfa3,rich ~~ rich,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa3,poor ~~ poor,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa3,fatal ~~ fatal,1,0,NA,NA,~~,1,1,1,NA,NA,NA,NA,NA
cfa3,rich ~~ poor,-0.09403473230729634,0.06256130470970614,-1.5030813814326864,0.1328180593659145,~~,-0.09403473230729634,-0.09403473230729634,-0.09403473230729634,NA,NA,NA,NA,NA
cfa3,rich ~~ fatal,-0.07436790523863517,0.06277035285919161,-1.1847616247348416,0.23611170941801785,~~,-0.07436790523863517,-0.07436790523863517,-0.07436790523863517,NA,NA,NA,NA,NA
cfa3,poor ~~ fatal,0.04132198959311138,0.06301166343472853,0.6557831890268271,0.5119636344085017,~~,0.04132198959311138,0.04132198959311138,0.04132198959311138,NA,NA,NA,NA,NA
cor.test1,NA,0.05579613680273002,NA,0.8288816973791953,0.4080697295152079,NA,NA,NA,NA,220,-0.07643854846300432,0.18610197609733461,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.030149683260765083,NA,-0.4473954589973035,0.6550297349126795,NA,NA,NA,NA,220,-0.16118290554841752,0.10192806388005118,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.026634541465384468,NA,0.39519429228716363,0.6930824154441491,NA,NA,NA,NA,220,-0.10540823344725181,0.157754391181292,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.0694401215580907,NA,1.0324556715843434,0.30299234609471376,NA,NA,NA,NA,220,-0.06280725272284005,0.1992910274057539,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.052726568021519045,NA,-0.7831507608289899,0.43438082136790535,NA,NA,NA,NA,220,-0.18312827139960342,0.07949846634132898,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.1620910939856418,NA,2.436419148818422,0.01562850563051926,NA,NA,NA,NA,220,0.031081361970816245,0.2876253970993415,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.09447387475099697,NA,1.4075695925833498,0.16066989439157434,NA,NA,NA,NA,220,-0.037667802900846245,0.22336834927870022,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.06885260427888883,NA,1.0236785086718678,0.3071114423047936,NA,NA,NA,NA,220,-0.0633952419504882,0.1987240674046794,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.045410578274504135,NA,-0.6742432680267912,0.5008645097354799,NA,NA,NA,NA,220,-0.1760311289197403,0.08678142104761305,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.0829857459736272,NA,1.2351378461302214,0.2180966398232327,NA,NA,NA,NA,220,-0.04922524045007518,0.2123386264689475,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.05718686238524831,NA,0.7812032650439351,0.43567613525286997,NA,NA,NA,NA,186,-0.08663238145995376,0.19867117458775557,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.1319060232257596,NA,-1.9737284929392593,0.049664132341370994,NA,NA,NA,NA,220,-0.25907931324397016,-2.3703752463451536e-4,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.018377100765959675,NA,0.27262249242139797,0.7853991330316227,NA,NA,NA,NA,220,-0.11357081715773429,0.14968799295132199,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.08301368850267861,NA,-1.235556620730105,0.2179411560048961,NA,NA,NA,NA,220,-0.21236549406403046,0.04919717222999244,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.10982782986200174,NA,1.638924437496626,0.10265824367403745,NA,NA,NA,NA,220,-0.022165820982909496,0.23805828335997695,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.05986313209721467,NA,0.8895089896486761,0.37470120491877235,NA,NA,NA,NA,220,-0.07238050005683315,0.19003828378747986,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.07329122695715304,NA,1.0900160823278497,0.2768985236355336,NA,NA,NA,NA,220,-0.05895077923209136,0.20300523105614465,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.03536192967375509,NA,-0.5248304226592412,0.6002295411803262,NA,NA,NA,NA,220,-0.16626088592483232,0.09676171636262966,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.01593959141201617,NA,0.2364523871345138,0.8133016523999195,NA,NA,NA,NA,220,-0.1159769254332297,0.14730353116550662,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.01641312939905486,NA,-0.2434788485274734,0.8078613495659259,NA,NA,NA,NA,220,-0.14776688306979724,0.11550960891514378,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.011594363744498752,NA,-0.17198376593620612,0.8636083903243543,NA,NA,NA,NA,220,-0.14304907828364233,0.12026233934328648,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.007135545195885161,NA,0.10583993348025532,0.9158057935102588,NA,NA,NA,NA,220,-0.12465467795698666,0.13867835133227097,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.01949277212805275,NA,-0.28917947904857644,0.7727163552446488,NA,NA,NA,NA,220,-0.15077887462460304,0.11246900179210718,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.07348688846992915,NA,-1.0929418165207023,0.27561467616522406,NA,NA,NA,NA,220,-0.20319383747020833,0.05875473956117083,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.15308959144377732,NA,-2.297770996557219,0.02251459979267123,NA,NA,NA,NA,220,-0.27913593298124195,-0.021857078984509996,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.13360425602768078,NA,1.999598233604812,0.0467736787475613,NA,NA,NA,NA,220,0.0019657347222550047,0.2606912554827867,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.052332879418178956,NA,-0.7772871620406965,0.4378243723262911,NA,NA,NA,NA,220,-0.18274670514538766,0.07989073695843821,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.043665390370386685,NA,-0.6482807263930742,0.5174794424021883,NA,NA,NA,NA,220,-0.17433613741772844,0.0885166438383879,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.004878428586516054,NA,-0.07235965045660171,0.9423814357753382,NA,NA,NA,NA,220,-0.13646387263119186,0.12687617399859014,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.09628590991210616,NA,-1.4348174053983604,0.15275916550885082,NA,NA,NA,NA,220,-0.22510507096307703,0.03584160208079914,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.01557167065944932,NA,0.2309932077317822,0.8175347570237701,NA,NA,NA,NA,220,-0.11633997203259924,0.14694348480017613,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.001199300922486566,NA,0.01778852016665541,0.9858236848441739,NA,NA,NA,NA,220,-0.1304944088715065,0.13285142428187052,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.08815177129439924,NA,1.2069283795052332,0.2289924171409057,NA,NA,NA,NA,186,-0.05566065350825987,0.22838089231814415,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.10720793325336582,NA,-1.5993683905818332,0.11117388128300668,NA,NA,NA,NA,220,-0.23555583525854662,0.0248154746240096,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.06554933710253144,NA,-0.9743492935715621,0.3309532454175398,NA,NA,NA,NA,220,-0.19553476270587877,0.06669945421072872,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.10235386177306315,NA,-1.5261684670707325,0.12840424915065704,NA,NA,NA,NA,220,-0.23091486693690813,0.029719781854845015,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.004339599422837894,NA,-0.06436726743751033,0.9487362407400548,NA,NA,NA,NA,220,-0.1359350276713322,0.12740630430652206,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.02653993901885254,NA,0.3937896221044154,0.694117762550096,NA,NA,NA,NA,220,-0.1055018500179343,0.15766207642054383,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.022780781186888914,NA,-0.33798130138998117,0.7356995704387259,NA,NA,NA,NA,220,-0.15399196707847695,0.10921993938767693,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.08814441930776835,NA,-1.3125016609727418,0.19071854125868784,NA,NA,NA,NA,220,-0.2172955358556874,0.04403982050412111,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.022078157872964133,NA,0.3275518435246444,0.7435620188952649,NA,NA,NA,NA,220,-0.10991447713543023,0.15330558595475977,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.024941915966606856,NA,-0.3700635249276071,0.7116911664314389,NA,NA,NA,NA,220,-0.15610235051458082,0.10708286606439597,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.13217961640678141,NA,1.9778950264757285,0.04918865495442322,NA,NA,NA,NA,220,5.154854926159992e-4,0.2593390524963506,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.07601431198525505,NA,1.1307460083526892,0.25939318645692383,NA,NA,NA,NA,220,-0.05622151409700584,0.20562926308421128,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.043565037424662896,NA,-0.6467879942818973,0.5184433859153101,NA,NA,NA,NA,220,-0.1742386473485591,0.08861639937637025,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.1255596845566007,NA,1.8772071759053812,0.061813124917141964,NA,NA,NA,NA,220,-0.006216189346767308,0.2530491675501871,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.0495564957759695,NA,0.7359458584562043,0.46254758128896534,NA,NA,NA,NA,220,-0.0826559583222174,0.1800546951970161,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.030565285159859894,NA,0.4535683627231657,0.6505866045654631,NA,NA,NA,NA,220,-0.10151638298910085,0.16158805635956616,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.04667754927590963,NA,-0.6930954082911848,0.4889807138683875,NA,NA,NA,NA,220,-0.17726117328027993,0.0855211817893202,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.011680978061988465,NA,-0.17326872491259773,0.8625995188137877,NA,NA,NA,NA,220,-0.14313393064951727,0.1201769652794891,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.02735012564774428,NA,0.4058197318361931,0.685269475852536,NA,NA,NA,NA,220,-0.10470003073147457,0.15845259681064558,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.02932227982050581,NA,0.4351067862675304,0.663911449352432,NA,NA,NA,NA,220,-0.10274752649488815,0.16037617720868041,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.043699016338052246,NA,-0.6487809110407157,0.5171566532658682,NA,NA,NA,NA,220,-0.17436880352821238,0.08848321745524694,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.07849627667844125,NA,-1.073859978892564,0.28427659849534687,NA,NA,NA,NA,186,-0.21914473000717266,0.0653480608881682,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.037234587410740864,NA,-0.5526614234308196,0.5810563539852218,NA,NA,NA,NA,220,-0.16808361083216852,0.09490380906335885,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.0023429559589377663,NA,-0.03475174826000707,0.9723092066164054,NA,NA,NA,NA,220,-0.13397472686374,0.12937005793923925,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.030105626292010346,NA,0.4467410978278084,0.6555014560596397,NA,NA,NA,NA,220,-0.10197170254016912,0.16113995388542027,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.034870637778530576,NA,-0.5175298861596495,0.605306289445133,NA,NA,NA,NA,220,-0.1657825457453009,0.097248986060406,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.023966838558576568,NA,0.35558780486699626,0.7224899858379634,NA,NA,NA,NA,220,-0.10804723830041457,0.15515031972377982,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.04579641989436812,NA,-0.6799841236015721,0.49722941220217276,NA,NA,NA,NA,220,-0.1764057681513,0.08639767430164354,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.10471763381177725,NA,1.5618003014596422,0.1197723567661823,NA,NA,NA,NA,220,-0.02733234073377992,0.233175595781985,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.02159466248707398,NA,-0.32037531546471415,0.74898791959053,NA,NA,NA,NA,220,-0.15283319373129706,0.1103923337536682,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.02903069410110092,NA,0.4307763427079719,0.6670527486864795,NA,NA,NA,NA,220,-0.1030362710700488,0.16009183588386103,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.11424494909382989,NA,1.7056942801035808,0.0894763657803001,NA,NA,NA,NA,220,-0.01769432914952509,0.24227353417147823,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.10874764702469536,NA,-1.6226113481077356,0.1061046128196386,NA,NA,NA,NA,220,-0.23702673074291475,0.02325849733857624,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.09757968590775092,NA,1.4542808806916172,0.147293614456312,NA,NA,NA,NA,220,-0.03453717176979511,0.22634457317894946,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.025444825191634837,NA,-0.3775299818104474,0.7061437429912576,NA,NA,NA,NA,220,-0.15659327789892774,0.10658538105252982,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.056193138207298314,NA,-0.8347979829851008,0.40473705644790836,NA,NA,NA,NA,220,-0.1864864046963127,0.07604261326423553,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.0437055661428488,NA,-0.6488783393282554,0.5170937911169017,NA,NA,NA,NA,220,-0.17437516633459738,0.0884767064917054,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.08151960331356913,NA,-1.2131688607675821,0.22636622693272437,NA,NA,NA,NA,220,-0.2109286111292789,0.05069768523364796,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.12215219438377532,NA,1.825480163814315,0.06928439820372634,NA,NA,NA,NA,220,-0.009676547419539917,0.24980735597387227,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.034095342969973144,NA,-0.5060098637421196,0.6133563821323291,NA,NA,NA,NA,220,-0.1650275643696125,0.09801780472518463,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.0027959434702659034,NA,0.041470705563169764,0.9669582580427455,NA,NA,NA,NA,220,-0.12892462288229628,0.13441955951680348,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.00993530523682493,NA,0.1355061861273582,0.892358209277693,NA,NA,NA,NA,186,-0.1333645605618095,0.15282824952310112,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.13728937235895713,NA,-2.0557968465010723,0.04098269250231092,NA,NA,NA,NA,220,-0.26418668836299153,-0.005719665894507083,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.02196152379806927,NA,-0.32582062163964115,0.7448697689212371,NA,NA,NA,NA,220,-0.15319163579567074,0.11002975654931167,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.08311946457777604,NA,1.2371419130410115,0.21735329086474722,NA,NA,NA,NA,220,-0.04909091846166038,0.21246719921938978,Pearson's product-moment correlation,two.sided
cor.test1,NA,-0.01323367112332693,NA,-0.19630425366675533,0.8445532435876653,NA,NA,NA,NA,220,-0.1446547102907544,0.11864617471694949,Pearson's product-moment correlation,two.sided
cor.test1,NA,0.12827216549574127,NA,1.9184318375882077,0.05635069434086061,NA,NA,NA,NA,220,-0.0034593658543734685,0.25562771755677044,Pearson's product-moment correlation,two.sided
