model,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative
cor.test1,-0.14176571463576793,-1.8340100307683613,0.06846490860680066,164,-0.28787094333818003,0.01078876185970076,Pearson's product-moment correlation,two.sided
cor.test1,-0.14326518478011002,-1.85381286291914,0.06556213886482001,164,-0.28927404432665355,0.009258358867270602,Pearson's product-moment correlation,two.sided
cor.test1,-0.26113533997061594,-3.4643700747874884,6.782356208636988e-4,164,-0.39764010173145625,-0.11332136611335783,Pearson's product-moment correlation,two.sided
cor.test1,-0.10290135007945964,-1.3248129391132955,0.1870761977962258,164,-0.2512842035774282,0.05020710485118328,Pearson's product-moment correlation,two.sided
cor.test1,-0.06178561204897967,-0.7927565058015558,0.4290650305306325,164,-0.21211088203310727,0.09139604581783389,Pearson's product-moment correlation,two.sided
cor.test1,-0.10577944820760103,-1.3622808158224584,0.17497729970027787,164,-0.2540082485239698,0.04730424504469893,Pearson's product-moment correlation,two.sided
cor.test1,-0.16297455578839076,-2.115374639477318,0.03590858901316786,164,-0.30765858060549145,-0.010924240592488433,Pearson's product-moment correlation,two.sided
cor.test1,0.41871192958635944,5.904653854193087,1.9761361251626496e-8,164,0.2845379212485316,0.5367971398538263,Pearson's product-moment correlation,two.sided
cor.test1,0.39735608557318697,5.545208237448421,1.1530592989124376e-7,164,0.2608210009935563,0.518306626904656,Pearson's product-moment correlation,two.sided
cor.test1,0.2571305881765903,3.4074479635838277,8.24981709512222e-4,164,0.10908142338006183,0.3940197123493125,Pearson's product-moment correlation,two.sided
cor.test1,0.4731233075513048,6.877367363272492,1.2189316186338596e-10,164,0.3457165040222496,0.583400941444986,Pearson's product-moment correlation,two.sided
cor.test1,0.46968712020748304,6.813214209550132,1.7271295915910263e-10,164,0.34182064356059216,0.5804791446234538,Pearson's product-moment correlation,two.sided
cor.test1,0.4898340057327955,7.1952545205932745,2.116058076220792e-11,164,0.3647254919478384,0.5975695033191823,Pearson's product-moment correlation,two.sided
cor.test1,-0.17212758184723267,-2.237707110839849,0.026586978000906755,164,-0.31615977763278635,-0.020339349475513187,Pearson's product-moment correlation,two.sided
cor.test1,-0.10847470779813986,-1.3973998253092044,0.16418096923482636,164,-0.2565571111105807,0.04458345024662328,Pearson's product-moment correlation,two.sided
cor.test1,-0.18387283242004043,-2.395565474830712,0.017721332942848386,164,-0.32703481547866914,-0.03246047411805076,Pearson's product-moment correlation,two.sided
cor.test1,-0.2145082104512357,-2.812514636932762,0.0055160691302442505,164,-0.3552230800896923,-0.0642872411527571,Pearson's product-moment correlation,two.sided
cor.test1,-0.19945788659193467,-2.606684942231842,0.009984731994332917,164,-0.3414068614290074,-0.04861333938807504,Pearson's product-moment correlation,two.sided
cor.test1,-0.2815700488303881,-3.757898024681076,2.3784820711223923e-4,164,-0.41604761485799585,-0.13504031185427684,Pearson's product-moment correlation,two.sided
cor.test1,-0.007992258612537136,-0.10235411871570312,0.9186006425469486,164,-0.1601188354151867,0.14450516527196372,Pearson's product-moment correlation,two.sided
cor.test1,-0.2326358505408518,-3.0632357137584942,0.0025600895141389382,164,-0.3717830576285845,-0.0832648738806263,Pearson's product-moment correlation,two.sided
cor.test1,-0.08138829067691075,-1.045747973556801,0.297216281179067,164,-0.23084793007784163,0.07182362454713842,Pearson's product-moment correlation,two.sided
cor.test1,-0.22024972352800176,-2.891579707383697,0.004353037843961839,164,-0.36047764648735675,-0.0702862359066709,Pearson's product-moment correlation,two.sided
cor.test1,0.5792984011686467,9.10133446995663,2.923233802821324e-16,164,0.4682994552912926,0.6722967100822204,Pearson's product-moment correlation,two.sided
cor.test1,0.1655867988476752,2.1502291301875287,0.03300220482313928,164,0.013608534840325646,0.31008715160888933,Pearson's product-moment correlation,two.sided
cor.test1,0.5842041538687136,9.218089439897925,1.4291090631410195e-16,164,0.4740685161044402,0.6763402647536076,Pearson's product-moment correlation,two.sided
cor.test1,0.4967441805983289,7.329705409507951,9.973644819344389e-12,164,0.37261664820354984,0.6034088615178768,Pearson's product-moment correlation,two.sided
cor.test1,0.4887326787517131,7.173992604833539,2.3818811761754794e-11,164,0.36346947673597774,0.5966377834915064,Pearson's product-moment correlation,two.sided
cor.test1,-0.1165340906080165,-1.5026022113624544,0.13486475419301264,164,-0.2641664689367608,0.036434143374543364,Pearson's product-moment correlation,two.sided
cor.test1,-0.2613307541115247,-3.467152501359723,6.717315663878002e-4,164,-0.3978166519945953,-0.11352839438064595,Pearson's product-moment correlation,two.sided
cor.test1,-0.11950341253706286,-1.5414366534391422,0.12513786739384186,164,-0.2669653625048943,0.03342655332190186,Pearson's product-moment correlation,two.sided
cor.test1,-0.2679202164777275,-3.5612481712270356,4.832923695626232e-4,164,-0.403764103536422,-0.12051701269193787,Pearson's product-moment correlation,two.sided
cor.test1,-0.2659366771415996,-3.5328679760612993,5.341148202491592e-4,164,-0.4019750274197595,-0.11841178246194167,Pearson's product-moment correlation,two.sided
cor.test1,-0.31336116850094564,-4.2258184606197915,3.941344420234403e-5,164,-0.44446750772190535,-0.16911164091117487,Pearson's product-moment correlation,two.sided
cor.test1,0.10981846463990036,1.4149204636303214,0.15898775247816108,164,-0.04322611374561087,0.2578271108645235,Pearson's product-moment correlation,two.sided
cor.test1,-0.29403950333972684,-3.9397043991240848,1.2047293901388775e-4,164,-0.427226171422546,-0.1483629592696542,Pearson's product-moment correlation,two.sided
cor.test1,-0.13799382384338013,-1.7842529849273652,0.07623144235552509,164,-0.28433869184239147,0.014635306234037679,Pearson's product-moment correlation,two.sided
cor.test1,-0.32624479764581804,-4.419799888672602,1.7901997743919233e-5,164,-0.455910253019192,-0.1830182186770418,Pearson's product-moment correlation,two.sided
cor.test1,0.18935967081648397,2.469668752484927,0.014547918668613873,164,0.03813820778778261,0.3321021696374876,Pearson's product-moment correlation,two.sided
cor.test1,0.594547711634176,9.469346286448152,3.0362983473945935e-17,164,0.4862633876099839,0.68484775810057,Pearson's product-moment correlation,two.sided
cor.test1,0.5168194273949355,7.731060666991929,1.0166338444181807e-12,164,0.39564409984908533,0.6203085592605123,Pearson's product-moment correlation,two.sided
cor.test1,0.39635691572561804,5.5286618686045115,1.2485162828867162e-7,164,0.2597153853954354,0.5174387383873486,Pearson's product-moment correlation,two.sided
cor.test1,-0.1357980776507046,-1.7553243098259996,0.08107099789068736,164,-0.28228061660682463,0.016872432393347715,Pearson's product-moment correlation,two.sided
cor.test1,-0.18475313085322262,-2.407438649137568,0.017174903578023665,164,-0.32784836746456925,-0.03337074176175624,Pearson's product-moment correlation,two.sided
cor.test1,-0.12280897821704254,-1.584718086972888,0.11495678696412957,164,-0.2700782772142724,0.030075124880677925,Pearson's product-moment correlation,two.sided
cor.test1,-0.12861586881294054,-1.6608812422812425,0.09864790471650546,164,-0.2755392931498229,0.024179331903319466,Pearson's product-moment correlation,two.sided
cor.test1,-0.2387592677814146,-3.1486739772381434,0.001949085265843016,164,-0.37735698867797296,-0.08969998793837465,Pearson's product-moment correlation,two.sided
cor.test1,-0.32213925453108994,-4.357694005205085,2.3111172875703562e-5,164,-0.4522685145829576,-0.1785804680159556,Pearson's product-moment correlation,two.sided
cor.test1,0.11625840193559536,1.498998691079145,0.13579643821303702,164,-0.03671324456313439,0.2639064775866725,Pearson's product-moment correlation,two.sided
cor.test1,-0.17447848511086497,-2.269222468036841,0.02455798617367176,164,-0.3183395352181104,-0.022761920363622408,Pearson's product-moment correlation,two.sided
cor.test1,-0.08962184046598283,-1.152356795911711,0.25085146311861956,164,-0.23868497656384122,0.06356744424784302,Pearson's product-moment correlation,two.sided
cor.test1,-0.2370900883972564,-3.1253454691131144,0.0021009087863936306,164,-0.37583858841474893,-0.0879446085309212,Pearson's product-moment correlation,two.sided
cor.test1,0.1827693699269803,2.380690759432299,0.01842755912440957,164,0.03131979959111243,0.3260147204902422,Pearson's product-moment correlation,two.sided
cor.test1,0.2371908509488274,3.1267528955227633,0.0020914475002341355,164,0.08805054841335197,0.3759302700898813,Pearson's product-moment correlation,two.sided
cor.test1,0.3023384058312551,4.061915745619562,7.527080277818547e-5,164,0.1572590982662679,0.43464343229951685,Pearson's product-moment correlation,two.sided
cor.test1,-0.12954237320227086,-1.6730491200531221,0.0962240801120804,164,-0.2764097359759746,0.023237658679484227,Pearson's product-moment correlation,two.sided
cor.test1,-0.1506555709887492,-1.9516077151417646,0.05268829430179627,164,-0.29618030503293824,0.0017050612269733495,Pearson's product-moment correlation,two.sided
cor.test1,-0.31956530450801995,-4.3188972933643415,2.707371735891643e-5,164,-0.44998312947642377,-0.17580121767063203,Pearson's product-moment correlation,two.sided
cor.test1,-0.26216570015731183,-3.4790461358887406,6.445837230556061e-4,164,-0.3985708844999928,-0.11441310871118628,Pearson's product-moment correlation,two.sided
cor.test1,-0.13609683998616165,-1.7592589061414898,0.08039833661792886,164,-0.28256072613256683,0.016568129544615416,Pearson's product-moment correlation,two.sided
cor.test1,-0.36225620537191433,-4.97720168401705,1.6187373712181842e-6,164,-0.48766845215950916,-0.22219530702382,Pearson's product-moment correlation,two.sided
cor.test1,-0.2947680529229695,-3.9503935216865007,1.1566575508766339e-4,164,-0.4278780414601546,-0.1491429965435047,Pearson's product-moment correlation,two.sided
cor.test1,-0.3222898619269934,-4.3599674110334865,2.289714250394013e-5,164,-0.452402184520789,-0.1787431589516579,Pearson's product-moment correlation,two.sided
cor.test1,-0.2838175779305896,-3.7905106912362463,2.1089276092561582e-4,164,-0.41806547609065453,-0.13743771498433763,Pearson's product-moment correlation,two.sided
cor.test1,-0.30763151709161385,-4.140391576143854,5.534657903727647e-5,164,-0.4393648689561781,-0.16294545689343773,Pearson's product-moment correlation,two.sided
cor.test1,0.6233448112246273,10.208757950959669,2.993580125960928e-19,164,0.5204383099786793,0.7084041754626484,Pearson's product-moment correlation,two.sided
cor.test1,0.5563443988428367,8.574124909382615,7.133379130008339e-15,164,0.4414311933760039,0.6533029134248388,Pearson's product-moment correlation,two.sided
cor.test1,-0.2733331559123136,-3.638945434827785,3.6644831149048164e-4,164,-0.40864108580637104,-0.1262687918045197,Pearson's product-moment correlation,two.sided
cor.test1,-0.07666242686154838,-0.9846558249512459,0.3262435866606864,164,-0.22634087272710707,0.0765530127329226,Pearson's product-moment correlation,two.sided
cor.test1,-0.20250742719560277,-2.6482298279076484,0.008881604838785395,164,-0.3442113082927785,-0.051783240934830235,Pearson's product-moment correlation,two.sided
cor.test1,-0.3383941074276871,-4.605248032695741,8.22550347740526e-6,164,-0.4666616759041368,-0.19618489453394874,Pearson's product-moment correlation,two.sided
cor.test1,-0.04624933939859474,-0.5929149945976689,0.5540547602559067,164,-0.1971817439001926,0.10682472040375882,Pearson's product-moment correlation,two.sided
cor.test1,-0.3047231053363061,-4.09721952984031,6.558145348891571e-5,164,-0.43677147643744046,-0.1598197768819194,Pearson's product-moment correlation,two.sided
cor.test1,0.1575715494962261,2.0434277878285063,0.042610211672766324,164,0.005379153101314678,0.30262948159176767,Pearson's product-moment correlation,two.sided
cor.test1,-0.2384706519531786,-3.1446381637781426,0.0019746014568423724,164,-0.3770944971640013,-0.08939640113325648,Pearson's product-moment correlation,two.sided
cor.test1,-0.1190867091252618,-1.5359842691008143,0.12646925420563904,164,-0.2665727263664767,0.03384879427952416,Pearson's product-moment correlation,two.sided
cor.test1,-0.27522059103681623,-3.6661249749865594,3.3228786313716223e-4,164,-0.4103398233616621,-0.12827670457047852,Pearson's product-moment correlation,two.sided
cor.test1,0.48719595239484664,7.144400232796157,2.8075324788990075e-11,164,0.3617176682853606,0.5953372305794388,Pearson's product-moment correlation,two.sided
cor.test1,-0.4543271492887891,-6.53120604132007,7.828763763134124e-10,164,-0.5673835582579771,-0.3244594716704077,Pearson's product-moment correlation,two.sided
cor.test1,-0.33829674244084784,-4.603751709436505,8.278016376819635e-6,164,-0.4665756640538888,-0.1960791721091824,Pearson's product-moment correlation,two.sided
cor.test1,-0.3965980951870547,-5.532653690379959,1.2248044012792183e-7,164,-0.5176482519913379,-0.25998222592167114,Pearson's product-moment correlation,two.sided
cor.test1,-0.42173045302739715,-5.956389542633633,1.5246349729438012e-08,164,-0.5394015478973784,-0.2879034694106291,Pearson's product-moment correlation,two.sided
cor.test1,-0.20507254302052758,-2.683237385717749,0.008038709555980883,164,-0.34656830759443785,-0.054451952044325354,Pearson's product-moment correlation,two.sided
cor.test1,-0.44493684995992583,-6.362454188850914,1.902020791462855e-9,164,-0.5593493208800991,-0.31388866336266286,Pearson's product-moment correlation,two.sided
cor.test1,-0.01104982762205378,-0.1415154778234491,0.8876364195042745,164,-0.16309681939393714,0.14150985567588859,Pearson's product-moment correlation,two.sided
cor.test1,-0.34492263612181734,-4.70596478163381,5.3420426035225875e-6,164,-0.47242342256457037,-0.20328135849137582,Pearson's product-moment correlation,two.sided
cor.test1,-0.16776386654705078,-2.1793127046126775,0.0307348084922268,164,-0.3121097055633771,-0.015847325479127712,Pearson's product-moment correlation,two.sided
cor.test1,-0.2959337593276181,-3.9675122196513963,1.0834529598945164e-4,164,-0.4289207697755726,-0.15039146228407366,Pearson's product-moment correlation,two.sided
cor.test1,-0.3271092941097123,-4.4329128948236125,1.6956659872653923e-5,164,-0.4566765340328245,-0.1839534119716686,Pearson's product-moment correlation,two.sided
cor.test1,-0.0367603106371188,-0.4710800696959622,0.6382095686336979,164,-0.18802896822826473,0.11621190900661492,Pearson's product-moment correlation,two.sided
cor.test1,-0.14430295090988773,-1.867525799291368,0.06361264323119839,164,-0.2902447472430918,0.008198765922355616,Pearson's product-moment correlation,two.sided
cor.test1,-0.2805646774027782,-3.743331421217503,2.509141548722096e-4,164,-0.4151445502327085,-0.13396845341708807,Pearson's product-moment correlation,two.sided
cor.test1,0.036290856548872284,0.46505607276257793,0.6425081962285124,164,-0.11667561633662614,0.18757546660819507,Pearson's product-moment correlation,two.sided
cor.test1,-0.1692170407944865,-2.198743972525866,0.029296254622461534,164,-0.3134590154312859,-0.0173425474631779,Pearson's product-moment correlation,two.sided
cor.test1,0.015906314167170425,0.20372598561483946,0.8388202078055992,164,-0.1367465096838301,0.16782120890224836,Pearson's product-moment correlation,two.sided
cor.test1,-0.38261522728793856,-5.3034142276138505,3.6313880106721863e-7,164,-0.5054772510398341,-0.24454599226391113,Pearson's product-moment correlation,two.sided
cor.test1,-0.026118123404488085,-0.3345893186013701,0.7383624269312261,164,-0.17773254513405376,0.12670746781295214,Pearson's product-moment correlation,two.sided
cor.test1,-0.33746501796074285,-4.5909764092548,8.739720796963102e-6,164,-0.46584082298948404,-0.19517619031723688,Pearson's product-moment correlation,two.sided
cor.test1,0.3710840863063668,5.117595045655101,8.573332289354472e-7,164,0.23186875127533296,0.49540336793328177,Pearson's product-moment correlation,two.sided
cor.test1,0.5161935324117877,7.718294189501029,1.0941371498378144e-12,164,0.3949238542156012,0.6197831169489703,Pearson's product-moment correlation,two.sided
cor.test1,0.49102711392897735,7.218339491624799,1.8605659625631907e-11,164,0.36608669361061846,0.5985785416049314,Pearson's product-moment correlation,two.sided
cor.test1,0.1589025550166548,2.061133809976691,0.04086894865656931,164,0.006744291379309742,0.30386912705884694,Pearson's product-moment correlation,two.sided
cor.test1,0.32727927296763126,4.4354926623458075,1.6776418378673045e-5,164,0.18413732186288595,0.4568271789775392,Pearson's product-moment correlation,two.sided
cor.test1,0.10008249789922799,1.2881489486488795,0.19950860997099354,164,-0.053047703639814654,0.24861395296311237,Pearson's product-moment correlation,two.sided
cor.test1,0.42926344288545454,6.086559055137908,7.891557047568227e-9,164,0.29631693337802384,0.5458912714058948,Pearson's product-moment correlation,two.sided
cor.test1,0.2571833472553527,3.4081966316112133,8.228720679108221e-4,164,0.10913724589668598,0.3940674354207597,Pearson's product-moment correlation,two.sided
cor.test1,0.4215581428145016,5.953429799693099,1.547484543035845e-8,164,0.2877112605373042,0.5392529377260128,Pearson's product-moment correlation,two.sided
cor.test1,0.4358006989488913,6.200782445103337,4.3977537110928824e-9,164,0.30363504064202185,0.5515118443714225,Pearson's product-moment correlation,two.sided
cor.test1,0.3277966019665189,4.443347128628968,1.623892160273142e-5,164,0.18469711150451043,0.45728561968277776,Pearson's product-moment correlation,two.sided
cor.test1,0.6323761960075165,10.454072291227765,6.359111714114195e-20,164,0.5312246356284354,0.7157531415240271,Pearson's product-moment correlation,two.sided
cor.test1,0.449889480629175,6.451123235004337,1.1949280781170528e-9,164,0.3194598720908586,0.5635894180962803,Pearson's product-moment correlation,two.sided
cor.test1,0.20795504909810292,2.7226454608970396,0.007176859848681035,164,0.05745344146999491,0.34921481587074854,Pearson's product-moment correlation,two.sided
cor.test1,0.33107960641973877,4.493296952508205,1.3188972676449411e-5,164,0.18825173967570538,0.46019331182498624,Pearson's product-moment correlation,two.sided
cor.test1,0.5130556420433535,7.65454310696592,1.577823314028503e-12,164,0.39131518765858553,0.6171474397967838,Pearson's product-moment correlation,two.sided
cor.test1,0.37309865165456657,5.149856542749135,7.396103687949332e-7,164,0.23408014377722206,0.49716575487862075,Pearson's product-moment correlation,two.sided
cor.test1,0.6109293849655885,9.882355463016722,2.3237046292788305e-18,164,0.5056637803954727,0.6982713732269521,Pearson's product-moment correlation,two.sided
cor.test1,0.37526302210235607,5.184611354280146,6.303798933892405e-7,164,0.23645758164661124,0.49905805459906527,Pearson's product-moment correlation,two.sided
cor.test1,0.6747846261730558,11.70906149106013,2.1099778178862582e-23,164,0.5823160128173882,0.7500162982787006,Pearson's product-moment correlation,two.sided
cor.test1,0.24101504805681992,3.1802479153768655,0.0017597574980029716,164,0.09207373390149011,0.37940781805512336,Pearson's product-moment correlation,two.sided
cor.test1,0.5812747603216852,9.148189461515853,2.1942210156645443e-16,164,0.47062247380862604,0.6739263870391359,Pearson's product-moment correlation,two.sided
cor.test1,0.4664112434640998,6.752424070129976,2.399134727837242e-10,164,0.33811062679357756,0.5776910012668344,Pearson's product-moment correlation,two.sided
cor.test1,0.5179947349485529,7.755079348513077,8.852637456061591e-13,164,0.3969969822032583,0.6212949855643144,Pearson's product-moment correlation,two.sided
cor.test1,0.3396882053389087,4.625151865487564,7.5568322762163915e-6,164,0.19759038693644881,0.4678046465790486,Pearson's product-moment correlation,two.sided
cor.test1,0.5515029454821297,8.46669003364759,1.3567949029659972e-14,164,0.4357903390434348,0.6492810987612014,Pearson's product-moment correlation,two.sided
cor.test1,0.16314597563330702,2.117660440460518,0.03571145107328438,164,0.011100321400313898,0.3078180053911368,Pearson's product-moment correlation,two.sided
cor.test1,0.7383423436704935,14.019913098236573,7.390602926954932e-30,164,0.6602794417644964,0.8006216056616319,Pearson's product-moment correlation,two.sided
cor.test1,0.44960494653869204,6.446009073437612,1.2275164917881697e-9,164,0.31913955568926894,0.5633459819469481,Pearson's product-moment correlation,two.sided
cor.test1,0.6838080153886388,12.001468695779463,3.220720205203766e-24,164,0.5932819692915996,0.7572548636216135,Pearson's product-moment correlation,two.sided
cor.test1,0.5170632760024045,7.736039060688987,9.879065517991372e-13,164,0.3959247478114716,0.6205132463792745,Pearson's product-moment correlation,two.sided
cor.test1,0.24671675749455943,3.2602996776396953,0.0013535093663935092,164,0.09808116977686886,0.38458543812632906,Pearson's product-moment correlation,two.sided
cor.test1,0.3409898986570835,4.645202476096486,6.936403578486901e-6,164,0.1990047181605267,0.4689538935225495,Pearson's product-moment correlation,two.sided
cor.test1,0.5202391850528106,7.801114219965522,6.786940514425352e-13,164,0.3995820032625671,0.6231778255258462,Pearson's product-moment correlation,two.sided
cor.test1,0.43278991059774574,6.148027773678164,5.765677466466605e-9,164,0.30026268647695714,0.5489245466326752,Pearson's product-moment correlation,two.sided
cor.test1,0.14379142310211868,1.86076573935908,0.06456756045556056,164,-0.008721095240876355,0.28976631325668784,Pearson's product-moment correlation,two.sided
cor.test1,0.5722645779880333,8.9365186337909,7.98934028055232e-16,164,0.4600443086011794,0.6664894000654832,Pearson's product-moment correlation,two.sided
cor.test1,0.492699869405426,7.250795168935165,1.552146164660171e-11,164,0.367996019318162,0.599992653877538,Pearson's product-moment correlation,two.sided
cor.test1,0.43062909089740337,6.110322406929707,6.991330427634904e-9,164,0.29784441420074625,0.5470662901827797,Pearson's product-moment correlation,two.sided
cor.test1,0.19423434409081106,2.5357053843247397,0.01215704163110306,164,0.04319068220026784,0.3365972591940973,Pearson's product-moment correlation,two.sided
cor.test1,0.36990200332481726,5.098704087165873,9.345178710681317e-7,164,0.2305718459068661,0.49436877856075034,Pearson's product-moment correlation,two.sided
cor.test1,0.2549663866839096,3.376765273749165,9.159273312905347e-4,164,0.10679236277898217,0.3920614538185471,Pearson's product-moment correlation,two.sided
cor.test1,0.47145161695898596,6.846107054850277,1.444834440727198e-10,164,0.34382063558613885,0.5819798561085289,Pearson's product-moment correlation,two.sided
cor.test1,0.674462668462981,11.698810496618893,2.2535705484147892e-23,164,0.5819253643650696,0.7497576903128467,Pearson's product-moment correlation,two.sided
