model,estimate,statistic,p.value,parameter,conf.low,conf.high,method,alternative
cor.test1,0.28460846531683304,3.7787488895060704,2.211252704337346e-4,162,0.13734923044361988,0.4195587873183445,Pearson's product-moment correlation,two.sided
cor.test1,0.3659207164833158,5.004491740580622,1.4471161120657989e-6,162,0.2253053454426097,0.4916028406001375,Pearson's product-moment correlation,two.sided
cor.test1,-0.16718939061421612,-2.1583527842611394,0.032372822775600954,162,-0.3124341672964653,-0.014306048163913902,Pearson's product-moment correlation,two.sided
cor.test1,-0.1712886458975404,-2.212852528501392,0.028305891951557808,162,-0.31623731566684643,-0.018525039021796957,Pearson's product-moment correlation,two.sided
cor.test1,-0.29740843309502363,-3.9647970499861716,1.099851691300088e-4,162,-0.43101366310653577,-0.1510427418483302,Pearson's product-moment correlation,two.sided
cor.test1,-0.2542633849794901,-3.3462179608579663,0.001018304293494562,162,-0.3922297149836684,-0.10510916279822105,Pearson's product-moment correlation,two.sided
cor.test1,-0.13483138047054466,-1.7319383974211096,0.08518800740445372,162,-0.28224918401059235,0.01880711752392775,Pearson's product-moment correlation,two.sided
cor.test1,-0.32912171016897285,-4.436186474180066,1.6844151050331002e-5,162,-0.45921002524691956,-0.18521360029113607,Pearson's product-moment correlation,two.sided
cor.test1,-0.36325202244110805,-4.962421911515309,1.7473658631968606e-6,162,-0.4892653263630302,-0.2223817552948025,Pearson's product-moment correlation,two.sided
cor.test1,-0.33389042538592795,-4.508463489274089,1.2468465589652293e-5,162,-0.46342735242227195,-0.19038213773655652,Pearson's product-moment correlation,two.sided
cor.test1,-0.23324461491363996,-3.0529247635885697,0.0026496059897085558,162,-0.37315614479140546,-0.08296011162954985,Pearson's product-moment correlation,two.sided
cor.test1,-0.2634680195249903,-3.4762218330999244,6.528323169593294e-4,162,-0.40054531241835317,-0.11485559143370147,Pearson's product-moment correlation,two.sided
cor.test1,0.6162053561041752,9.958301032509812,1.5951218355495792e-18,162,0.5112329327004228,0.7030626469611858,Pearson's product-moment correlation,two.sided
cor.test1,0.5816553886875396,9.101233169212126,3.156030564464134e-16,162,0.4703300756944415,0.6747582551637836,Pearson's product-moment correlation,two.sided
cor.test1,-0.28453167525582423,-3.7776395227055217,2.2203168090801533e-4,162,-0.41948993684082914,-0.1372672493052424,Pearson's product-moment correlation,two.sided
cor.test1,-0.1702862775765876,-2.1995151947234377,0.029257766632773057,162,-0.31530778287198347,-0.01749288968357489,Pearson's product-moment correlation,two.sided
cor.test1,-0.25293662084285135,-3.327560375037358,0.0010842708590570558,162,-0.39102923513577087,-0.10370666276804755,Pearson's product-moment correlation,two.sided
cor.test1,-0.3049478531158515,-4.07547106696193,7.176511097131478e-5,162,-0.4377407069079678,-0.1591348492316456,Pearson's product-moment correlation,two.sided
cor.test1,-0.15149693002805337,-1.950757289020728,0.052811398974374785,162,-0.29783208450535203,0.0017946240756053632,Pearson's product-moment correlation,two.sided
cor.test1,-0.3451733854057382,-4.681041754934808,5.9976153923149445e-6,162,-0.473382394806508,-0.2026428546030156,Pearson's product-moment correlation,two.sided
cor.test1,0.0048929401985274065,0.06227770699325366,0.9504184523819772,162,-0.14846827614890573,0.15802433534767996,Pearson's product-moment correlation,two.sided
cor.test1,-0.29572304961347456,-3.9401690352738417,1.2080695851823387e-4,162,-0.4295078467950231,-0.14923648774070375,Pearson's product-moment correlation,two.sided
cor.test1,-0.19706245903704864,-2.5583627183210695,0.011432967168245448,162,-0.3400431135751475,-0.04517690397817795,Pearson's product-moment correlation,two.sided
cor.test1,-0.3441053398283346,-4.664608705919835,6.435729358625938e-6,162,-0.4724414512646371,-0.20148033652534322,Pearson's product-moment correlation,two.sided
cor.test1,0.5952631158654129,9.428962893300781,4.2414789824295034e-17,162,0.48638303645371045,0.6859389091224446,Pearson's product-moment correlation,two.sided
cor.test1,-0.39234542586797455,-5.429054722056008,2.0372155966469989e-7,162,-0.5146509517912788,-0.2543912954970421,Pearson's product-moment correlation,two.sided
cor.test1,-0.35924051491501413,-4.899447858035793,2.3125153533846453e-6,162,-0.4857482298135582,-0.21799185605556468,Pearson's product-moment correlation,two.sided
cor.test1,-0.383720886983685,-5.288834464807355,3.9374241856118353e-7,162,-0.5071478531141392,-0.24487066263013996,Pearson's product-moment correlation,two.sided
cor.test1,-0.3949557967474635,-5.471825316055385,1.662647566707295e-7,162,-0.5169182118970095,-0.25727816625745364,Pearson's product-moment correlation,two.sided
cor.test1,-0.26966487503226005,-3.564316344307434,4.7960176797808186e-4,162,-0.4061309503931868,-0.12143335494549569,Pearson's product-moment correlation,two.sided
cor.test1,-0.443047539465169,-6.290113086533007,2.8367276177038663e-9,162,-0.5583847840973766,-0.3109073209763798,Pearson's product-moment correlation,two.sided
cor.test1,-0.07659078548410354,-0.9777134724093145,0.32967383390023874,162,-0.22717421004721816,0.0775695782342195,Pearson's product-moment correlation,two.sided
cor.test1,-0.38898017769922666,-5.37414405890481,2.640425624101524e-7,162,-0.5117255104026077,-0.25067321237467766,Pearson's product-moment correlation,two.sided
cor.test1,-0.27557987996383204,-3.6488493393759467,3.54857844239633e-4,162,-0.41145304252692344,-0.12772411092977046,Pearson's product-moment correlation,two.sided
cor.test1,-0.3191028926971353,-4.285565798856116,3.11815196276699e-5,162,-0.45033050163551164,-0.1743806509508501,Pearson's product-moment correlation,two.sided
cor.test1,-0.410061909857847,-5.722484537561004,4.954873122003416e-8,162,-0.5300052398489438,-0.27403277295602746,Pearson's product-moment correlation,two.sided
cor.test1,-0.22959992362831838,-3.002542574536942,0.003102081113578693,162,-0.3698366786008535,-0.07913447357245948,Pearson's product-moment correlation,two.sided
cor.test1,-0.3423162714397291,-4.637127896901077,7.238292959054999e-6,162,-0.4708646340127512,-0.19953391840051607,Pearson's product-moment correlation,two.sided
cor.test1,-0.40049175078697535,-5.563053327304967,1.0743402160791006e-7,162,-0.5217208567731209,-0.2634086515362934,Pearson's product-moment correlation,two.sided
cor.test1,-0.1739704060638772,-2.2485704881071187,0.025888219418260947,162,-0.31872284230635634,-0.02128807782490516,Pearson's product-moment correlation,two.sided
cor.test1,-0.4035779773618528,-5.614225576975108,8.392698686421176e-8,162,-0.5243949407343789,-0.26683113564417654,Pearson's product-moment correlation,two.sided
cor.test1,-0.05407027169984058,-0.6892104273124504,0.4916768187925046,162,-0.20561636888564483,0.1000083120047762,Pearson's product-moment correlation,two.sided
cor.test1,-0.5466535267985473,-8.309177238444432,3.66840644198152e-14,162,-0.6458016458932686,-0.42937429464687743,Pearson's product-moment correlation,two.sided
cor.test1,-0.28717736437014196,-3.815906937521069,1.9271353208831797e-4,162,-0.4218611847250215,-0.14009295255501553,Pearson's product-moment correlation,two.sided
cor.test1,-0.4517373763536798,-6.4447367649414975,1.2672307705509899e-9,162,-0.5658165212176957,-0.3206883244663,Pearson's product-moment correlation,two.sided
cor.test1,0.39883215732734467,5.535629312700102,1.225635913909053e-7,162,0.2615696639630654,0.5202819040931312,Pearson's product-moment correlation,two.sided
cor.test1,0.5931687132789112,9.377729181649087,5.812317486718752e-17,162,0.48390748591343447,0.6842208473050398,Pearson's product-moment correlation,two.sided
cor.test1,0.49813718047579186,7.31203334504327,1.1443028406264135e-11,162,0.37339182500021617,0.6051873862646323,Pearson's product-moment correlation,two.sided
cor.test1,0.2921592652878749,3.888224855014213,1.4704513290475754e-4,162,0.14542033598123771,0.4263213099935668,Pearson's product-moment correlation,two.sided
cor.test1,0.3723311003440167,5.106132298811823,9.136747246946989e-7,162,0.23233836939356797,0.4972103174979803,Pearson's product-moment correlation,two.sided
cor.test1,0.008568238194728375,0.10905987131831185,0.9132899744410287,162,-0.14487187891446202,0.16160592495474396,Pearson's product-moment correlation,two.sided
cor.test1,0.4299420765545253,6.061062200951962,9.169496300969468e-9,162,0.29620897541812186,0.5471415855150225,Pearson's product-moment correlation,two.sided
cor.test1,0.2956758235718867,3.939479517295917,1.2112405649369191e-4,162,0.14918588886639259,0.4294656416777319,Pearson's product-moment correlation,two.sided
cor.test1,0.5342663282921049,8.044445530761678,1.7356724893907174e-13,162,0.4149946474563857,0.6354850783295247,Pearson's product-moment correlation,two.sided
cor.test1,0.35434280438726307,4.822984044823833,3.2392592583617697e-6,162,0.21263989931578295,0.4814485922764831,Pearson's product-moment correlation,two.sided
cor.test1,0.33871574638430313,4.5819950689815885,9.149602964499597e-6,162,0.19562013737284406,0.4676887756104211,Pearson's product-moment correlation,two.sided
cor.test1,0.5778071463460906,9.010689361282825,5.474495228687942e-16,162,0.465803649660482,0.6715886146997194,Pearson's product-moment correlation,two.sided
cor.test1,0.3805849059042858,5.238254741889126,4.980308671914755e-7,162,0.24141547717460018,0.5044149944604771,Pearson's product-moment correlation,two.sided
cor.test1,0.12853324780043576,1.6496446321738825,0.10095330212649767,162,-0.02521328458208522,0.27633987473856114,Pearson's product-moment correlation,two.sided
cor.test1,0.3839505040858047,5.292546312511866,3.8698903472196423e-7,162,0.24512379057851497,0.5073478560472906,Pearson's product-moment correlation,two.sided
cor.test1,0.49470363552689417,7.245226668642811,1.6616735664691985e-11,162,0.3694640255143981,0.6022918083475571,Pearson's product-moment correlation,two.sided
cor.test1,0.43592404578834376,6.1650102838705365,5.4007430119487495e-9,162,0.30291016518767744,0.5522787785172908,Pearson's product-moment correlation,two.sided
cor.test1,0.487231793772138,7.101388165001956,3.68914772848863e-11,162,0.3609320589424802,0.5959808539194654,Pearson's product-moment correlation,two.sided
cor.test1,0.38374527962638666,5.289228726510856,3.930196811287204e-7,162,0.244897551974275,0.507169100420875,Pearson's product-moment correlation,two.sided
cor.test1,0.5582197857871919,8.563380566692004,8.103501217049303e-15,162,0.4428548546347216,0.6554019270433198,Pearson's product-moment correlation,two.sided
cor.test1,0.10210622169994583,1.3064280760226397,0.1932587595805089,162,-0.05195667273201083,0.251421918593975,Pearson's product-moment correlation,two.sided
cor.test1,0.5205972551592325,7.7607201294971135,8.975264583570276e-13,162,0.39919579446681225,0.6240588133598108,Pearson's product-moment correlation,two.sided
cor.test1,0.40898402720870136,5.70441627507193,5.412737405172667e-8,162,0.2728345215853372,0.5290733162722887,Pearson's product-moment correlation,two.sided
cor.test1,0.5070164111805672,7.48693912955419,4.276910360440735e-12,162,0.3835699909281608,0.6126623104431357,Pearson's product-moment correlation,two.sided
cor.test1,0.35285234180676606,4.799805295285466,3.585127489574202e-6,162,0.2110128869569836,0.48013891895856575,Pearson's product-moment correlation,two.sided
cor.test1,0.4749163567485493,6.868733932575965,1.3179423782722223e-10,162,0.34691526614425017,0.585549442316687,Pearson's product-moment correlation,two.sided
cor.test1,0.11625712652115924,1.4898138492235056,0.1382175316552305,162,-0.037663794919378275,0.26478942296731184,Pearson's product-moment correlation,two.sided
cor.test1,0.5994672257369249,9.532707103591505,2.2378555883333535e-17,162,0.4913575091599651,0.6893845386308703,Pearson's product-moment correlation,two.sided
cor.test1,0.3731292320157531,5.1188460221059735,8.622323799928675e-7,162,0.2332150495410685,0.49790775283432404,Pearson's product-moment correlation,two.sided
cor.test1,0.6140857969250966,9.903252923079476,2.2481246004065423e-18,162,0.5087098720572094,0.7013341267279023,Pearson's product-moment correlation,two.sided
cor.test1,0.4356155538156498,6.159625234666452,5.551603270181326e-9,162,0.30256426082957266,0.5520140678398685,Pearson's product-moment correlation,two.sided
cor.test1,0.0968012546420811,1.2378922996605413,0.21754703495341565,162,-0.05729864678028033,0.24639591362348484,Pearson's product-moment correlation,two.sided
cor.test1,0.3647370040230119,4.985813977986095,1.5736667895692298e-6,162,0.2240082599692387,0.4905662480437453,Pearson's product-moment correlation,two.sided
cor.test1,0.47330630330829476,6.838710378885249,1.5508744534569294e-10,162,0.3450870031753375,0.584182982621026,Pearson's product-moment correlation,two.sided
cor.test1,0.47039135401162574,6.784577917530595,2.0778300824005855e-10,162,0.3417794663040163,0.5817074516547635,Pearson's product-moment correlation,two.sided
cor.test1,0.00466379829950543,0.05936110685165923,0.9527376535431336,162,-0.14869236460229682,0.15780090232007446,Pearson's product-moment correlation,two.sided
cor.test1,0.5950054386397517,9.422643561215086,4.409664835525603e-17,162,0.48607837174059826,0.6857275881439406,Pearson's product-moment correlation,two.sided
cor.test1,0.5228547869097545,7.8069979220574925,6.876827859850303e-13,162,0.40180011186516845,0.6259489869100956,Pearson's product-moment correlation,two.sided
cor.test1,0.4144846459157856,5.796925135034007,3.436461996778558e-8,162,0.27895382806110713,0.5338260501167836,Pearson's product-moment correlation,two.sided
cor.test1,0.12907387213877908,1.6567005160438966,0.09951555869556541,162,-0.024663881684934115,0.2768475618141758,Pearson's product-moment correlation,two.sided
cor.test1,0.19639432095821324,2.549340013623216,0.011721066167631392,162,0.04448326335727208,0.3394282975875692,Pearson's product-moment correlation,two.sided
